time,x,y,yaw,linx,liny,angz
"(1771529249, 179190010)",0.5700003089100175,4.559999638254024,3.5770359984165998e-06,0.0,0.0,0.0
"(1771529249, 228061993)",0.5700003295039334,4.559999614137607,3.815498093733596e-06,0.0,0.0,0.0
"(1771529249, 277622806)",0.5700003295039334,4.559999614137607,3.815459055269085e-06,0.0,0.0,0.0
"(1771529249, 330737883)",0.5700003500978493,4.55999959002119,4.053894940834895e-06,0.0,0.0,0.0
"(1771529249, 377163122)",0.5700003500978493,4.55999959002119,4.053894940834895e-06,0.0,0.0,0.0
"(1771529249, 423911833)",0.5700003500978493,4.55999959002119,4.053894940834895e-06,0.0,0.0,0.0
"(1771529249, 472510860)",0.5700003500978493,4.55999959002119,4.053894940834895e-06,0.0,0.0,0.0
"(1771529249, 522449620)",0.5700003500978493,4.55999959002119,4.053894940834895e-06,0.0,0.0,0.0
"(1771529249, 575458694)",0.5700003500978493,4.55999959002119,4.053889991000051e-06,0.0,0.0,0.0
"(1771529249, 620220070)",0.5700003500978493,4.55999959002119,4.053889991000051e-06,0.0,0.0,0.0
"(1771529249, 674059525)",0.5700003500978493,4.55999959002119,4.053874313045522e-06,0.0,0.0,0.0
"(1771529249, 723965952)",0.5700003295039334,4.559999614137607,3.815412020585514e-06,0.0,0.0,0.0
"(1771529249, 777302695)",0.5700003295039334,4.559999614137607,3.815444554431412e-06,0.0,0.0,0.0
"(1771529249, 822447840)",0.5700003295039334,4.559999614137607,3.815497697051716e-06,0.0,0.0,0.0
"(1771529249, 878823382)",0.5700003295039334,4.559999614137607,3.81549733971989e-06,0.0,0.0,0.0
"(1771529249, 927975293)",0.5700003295039334,4.559999614137607,3.815493310679044e-06,0.0,0.0,0.0
"(1771529249, 983606059)",0.5700003295039334,4.559999614137607,3.815487027610454e-06,0.0,0.0,0.0
"(1771529250, 25040445)",0.5700003295039334,4.559999614137607,3.815489079126416e-06,0.0,0.0,0.0
"(1771529250, 72624928)",0.5700003295039334,4.559999614137607,3.815546553101237e-06,0.0,0.0,0.0
"(1771529250, 126405178)",0.5700003295039334,4.559999614137607,3.8155428354058065e-06,0.0,0.0,0.0
"(1771529250, 180260509)",0.5700003295039334,4.559999614137607,3.815550405134098e-06,0.0,0.0,0.0
"(1771529250, 223471259)",0.5700003295039334,4.559999614137607,3.815550896918895e-06,0.0,0.0,0.0
